Handle,Title,Body (HTML),Vendor,Product Category,Type,Tags,Published,Option1 Name,Option1 Value,Option2 Name,Option2 Value,Option3 Name,Option3 Value,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Qty,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Variant Barcode,Image Src,Image Position,Image Alt Text,Gift Card,SEO Title,SEO Description,Google Shopping / Google Product Category,Google Shopping / Gender,Google Shopping / Age Group,Google Shopping / MPN,Google Shopping / AdWords Grouping,Google Shopping / AdWords Labels,Google Shopping / Condition,Google Shopping / Custom Product,Google Shopping / Custom Label 0,Google Shopping / Custom Label 1,Google Shopping / Custom Label 2,Google Shopping / Custom Label 3,Google Shopping / Custom Label 4,Variant Image,Variant Weight Unit,Variant Tax Code,Cost per item,Price / International,Compare At Price / International,Status
charlotte,Charlotte,"<p data-mce-fragment=""1"">シャーロットは、サングラスを備えた贅沢なアクセサリーです。スクエアのプラスチックフレームに、ミックスウッドのミラー脚がおしゃれなフルリムを形成します。シャーロットは、上品でエレガントな印象を与え、華やかなスタイルを演出する上級品です。</p>",Primeparticle,,眼镜框,"Halloween, Sunglasses, YCRF_sunglass",TRUE,カラー,ブラック,,,,,63728-C1,28,shopify,1,deny,manual,2660.00,,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0674/0964/1745/files/charlotte-sunglasses-63728-c1-or-prime-particle-1.jpg?v=1723133245,1,Charlotte,FALSE,Charlotte | Primeparticle,シャーロットは、サングラスを備えた贅沢なアクセサリーです。スクエアのプラスチックフレームに、ミックスウッドのミラー脚がおしゃれなフルリムを形成します。シャーロットは、上品でエレガントな印象を与え、華やかなスタイルを演出する上級品です。,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0674/0964/1745/files/charlotte-sunglasses-63728-c1-or-prime-particle-1.jpg?v=1723133245,,,,,,active
charlotte,,,,,,,,,モスグリーン,,,,,63728-C2,28,shopify,1,deny,manual,2660.00,,TRUE,TRUE,,,,,FALSE,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0674/0964/1745/files/charlotte-sunglasses-63728-c2-or-prime-particle-4.jpg?v=1723133246,,,,,,active
charlotte,,,,,,,,,ミッドナイトブルー,,,,,63728-C3,28,shopify,1,deny,manual,2660.00,,TRUE,TRUE,,,,,FALSE,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0674/0964/1745/files/charlotte-sunglasses-63728-c3-or-prime-particle-6.jpg?v=1723133246,,,,,,active
charlotte,,,,,,,,,ガーネット,,,,,63728-C4,28,shopify,1,deny,manual,2660.00,,TRUE,TRUE,,,,,FALSE,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0674/0964/1745/files/charlotte-sunglasses-63728-c4-or-prime-particle-8.jpg?v=1723133246,,,,,,active
alva,Alva,"<p data-mce-fragment=""1"">Alvaは、高級感のあるラウンド型のサングラスです。防護力に優れたアセテート素材を用いたフレームは折れにくく、滑らかなフルリムで顔にしっくりとフィットします。高級感漂う抜群の技術と材料を一つの目元に集約しているAlvaは、芸術的な瞬間を演出します。</p>",Primeparticle,,眼镜框,"Halloween, Sunglasses, YCRF_sunglass",TRUE,カラー,ブラック&クリア,,,,,21130-3-C1,28,shopify,1,deny,manual,3660.00,,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0674/0964/1745/files/alva-sunglasses-21130-3-c1-or-prime-particle-1.jpg?v=1723133129,1,Alva,FALSE,Alva | Primeparticle,Alvaは、高級感のあるラウンド型のサングラスです。防護力に優れたアセテート素材を用いたフレームは折れにくく、滑らかなフルリムで顔にしっくりとフィットします。高級感漂う抜群の技術と材料を一つの目元に集約しているAlvaは、芸術的な瞬間を演出します。,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0674/0964/1745/files/alva-sunglasses-21130-3-c1-or-prime-particle-1.jpg?v=1723133129,,,,,,active
alva,,,,,,,,,ブラック&グリーン,,,,,21130-3-C2,28,shopify,1,deny,manual,3660.00,,TRUE,TRUE,,,,,FALSE,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0674/0964/1745/files/alva-sunglasses-21130-3-c2-or-prime-particle-4.jpg?v=1723133129,,,,,,active
alva,,,,,,,,,ストライプ&ブルー,,,,,21130-3-C3,28,shopify,1,deny,manual,3660.00,,TRUE,TRUE,,,,,FALSE,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0674/0964/1745/files/alva-sunglasses-21130-3-c3-or-prime-particle-6.jpg?v=1723133129,,,,,,active
alva,,,,,,,,,ブラック&オレンジ,,,,,21130-3-C4,28,shopify,1,deny,manual,3660.00,,TRUE,TRUE,,,,,FALSE,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0674/0964/1745/files/alva-sunglasses-21130-3-c4-or-prime-particle-8.jpg?v=1723133129,,,,,,active
cathy,Cathy,"<p data-mce-fragment=""1"">Cathyは、芸術、文学、モードの世界を表現する美しい色と、品質の高いプラスチックとミックスウッドを使用したスクエアフレームで仕上げた一流のサングラスです。ミラー脚の素材により、服装の華やかさで取り入れたプレミアムなアクセントとなります。</p>",Primeparticle,,眼镜框,"Halloween, Sunglasses, YCRF_sunglass",TRUE,カラー,ブラック,,,,,63701-C1,27,shopify,1,deny,manual,2660.00,,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0674/0964/1745/files/cathy-sunglasses-63701-c1-or-prime-particle-1.jpg?v=1723133237,1,Cathy,FALSE,Cathy | Primeparticle,Cathyは、芸術、文学、モードの世界を表現する美しい色と、品質の高いプラスチックとミックスウッドを使用したスクエアフレームで仕上げた一流のサングラスです。ミラー脚の素材により、服装の華やかさで取り入れたプレミアムなアクセントとなります。,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0674/0964/1745/files/cathy-sunglasses-63701-c1-or-prime-particle-1.jpg?v=1723133237,,,,,,active
cathy,,,,,,,,,エバーグリーン,,,,,63701-C2,27,shopify,1,deny,manual,2660.00,,TRUE,TRUE,,,,,FALSE,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0674/0964/1745/files/cathy-sunglasses-63701-c2-or-prime-particle-4.jpg?v=1723133237,,,,,,active
cathy,,,,,,,,,コーヒーブラウン,,,,,63701-C3,27,shopify,1,deny,manual,2660.00,,TRUE,TRUE,,,,,FALSE,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0674/0964/1745/files/cathy-sunglasses-63701-c3-or-prime-particle-6.jpg?v=1723133237,,,,,,active
cathy,,,,,,,,,シアン,,,,,63701-C4,27,shopify,1,deny,manual,2660.00,,TRUE,TRUE,,,,,FALSE,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0674/0964/1745/files/cathy-sunglasses-63701-c4-or-prime-particle-8.jpg?v=1723133237,,,,,,active
bonnie,Bonnie,"<p data-mce-fragment=""1"">Bonnieは、ハイエンドなプラスチックとバンブーの素材を使用した、芸術的なアビエイター型フレーム。フルリムのデザインで、スタイリッシュな印象を与えるプレミアムなサングラスです。</p>",Primeparticle,,眼镜框,"Halloween, Sunglasses, YCRF_sunglass",TRUE,カラー,アイボリーブラック,,,,,61624-C1,24,shopify,1,deny,manual,1660.00,,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0674/0964/1745/files/bonnie-sunglasses-61624-c1-or-prime-particle-1.jpg?v=1723133246,1,Bonnie,FALSE,Bonnie | Primeparticle,Bonnieは、ハイエンドなプラスチックとバンブーの素材を使用した、芸術的なアビエイター型フレーム。フルリムのデザインで、スタイリッシュな印象を与えるプレミアムなサングラスです。,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0674/0964/1745/files/bonnie-sunglasses-61624-c1-or-prime-particle-1.jpg?v=1723133246,,,,,,active
bonnie,,,,,,,,,ランプブラック,,,,,61624-C2,24,shopify,1,deny,manual,1660.00,,TRUE,TRUE,,,,,FALSE,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0674/0964/1745/files/bonnie-sunglasses-61624-c2-or-prime-particle-3.jpg?v=1723133246,,,,,,active
bonnie,,,,,,,,,チャコールグレー,,,,,61624-C3,24,shopify,1,deny,manual,1660.00,,TRUE,TRUE,,,,,FALSE,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0674/0964/1745/files/bonnie-sunglasses-61624-c3-or-prime-particle-5.jpg?v=1723133246,,,,,,active
bonnie,,,,,,,,,コーヒーブラウン,,,,,61624-C4,24,shopify,1,deny,manual,1660.00,,TRUE,TRUE,,,,,FALSE,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0674/0964/1745/files/bonnie-sunglasses-61624-c4-or-prime-particle-7.jpg?v=1723133246,,,,,,active
bonnie,,,,,,,,,ミッドナイトブルー,,,,,61624-C5,24,shopify,1,deny,manual,1660.00,,TRUE,TRUE,,,,,FALSE,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0674/0964/1745/files/bonnie-sunglasses-61624-c5-or-prime-particle-9.jpg?v=1723133246,,,,,,active
blanche,Blanche,"<p data-mce-fragment=""1"">Blancheサングラスは、男女兼用で、高品質なアセテートの素材を使用したラウンドなフレームが特徴です。最先端の設計と完璧なパフォーマンスを体験できる、力強くスタイリッシュなサングラスです！</p>",Primeparticle,,眼镜框,"Halloween, Sunglasses, YCRF_sunglass",TRUE,カラー,グリーンストライプ,,,,,32017-3-C4,26,shopify,1,deny,manual,3660.00,,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0674/0964/1745/files/blanche-sunglasses-32017-3-c4-or-prime-particle-1.jpg?v=1723133226,1,Blanche,FALSE,Blanche | Primeparticle,Blancheサングラスは、男女兼用で、高品質なアセテートの素材を使用したラウンドなフレームが特徴です。最先端の設計と完璧なパフォーマンスを体験できる、力強くスタイリッシュなサングラスです！,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0674/0964/1745/files/blanche-sunglasses-32017-3-c4-or-prime-particle-1.jpg?v=1723133226,,,,,,active
blanche,,,,,,,,,ブラック,,,,,32017-3-C1,26,shopify,1,deny,manual,3660.00,,TRUE,TRUE,,,,,FALSE,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0674/0964/1745/files/blanche-sunglasses-32017-3-c1-or-prime-particle-3.jpg?v=1723133226,,,,,,active
blanche,,,,,,,,,クリア,,,,,32017-3-C2,26,shopify,1,deny,manual,3660.00,,TRUE,TRUE,,,,,FALSE,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0674/0964/1745/files/blanche-sunglasses-32017-3-c2-or-prime-particle-5.jpg?v=1723133226,,,,,,active
blanche,,,,,,,,,アイボリー,,,,,32017-3-C3,26,shopify,1,deny,manual,3660.00,,TRUE,TRUE,,,,,FALSE,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0674/0964/1745/files/blanche-sunglasses-32017-3-c3-or-prime-particle-7.jpg?v=1723133226,,,,,,active
beverly,Beverly,"<p data-mce-fragment=""1"">Beverlyのサングラスは、オシャレなスクエアフレームをアセテートで構築して、大胆にデザインを表現しました。男女共用の高級感をプラスし、究極の外観を演出します。ブランドの独創的な世界観を通じて、いつものコーディネートをエレガントな印象に変えてください。</p>",Primeparticle,,眼镜框,"Halloween, Sunglasses, YCRF_sunglass",TRUE,カラー,花柄,,,,,32016-3-C3,22,shopify,1,deny,manual,3660.00,,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0674/0964/1745/files/beverly-sunglasses-32016-3-c3-or-prime-particle-1.jpg?v=1723133218,1,Beverly,FALSE,Beverly | Primeparticle,Beverlyのサングラスは、オシャレなスクエアフレームをアセテートで構築して、大胆にデザインを表現しました。男女共用の高級感をプラスし、究極の外観を演出します。ブランドの独創的な世界観を通じて、いつものコーディネートをエレガントな印象に変えてください。,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0674/0964/1745/files/beverly-sunglasses-32016-3-c3-or-prime-particle-1.jpg?v=1723133218,,,,,,active
beverly,,,,,,,,,ブラック,,,,,32016-3-C1,22,shopify,1,deny,manual,3660.00,,TRUE,TRUE,,,,,FALSE,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0674/0964/1745/files/beverly-sunglasses-32016-3-c1-or-prime-particle-3.jpg?v=1723133218,,,,,,active
beverly,,,,,,,,,クリア,,,,,32016-3-C2,22,shopify,1,deny,manual,3660.00,,TRUE,TRUE,,,,,FALSE,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0674/0964/1745/files/beverly-sunglasses-32016-3-c2-or-prime-particle-6.jpg?v=1723133218,,,,,,active
beverly,,,,,,,,,ブラン,,,,,32016-3-C4,22,shopify,1,deny,manual,3660.00,,TRUE,TRUE,,,,,FALSE,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0674/0964/1745/files/beverly-sunglasses-32016-3-c4-or-prime-particle-8.jpg?v=1723133218,,,,,,active
betty,Betty,"<p data-mce-fragment=""1"">Bettyは、伝統的な魅力とモダンなスタイルを融合させた、究極のサングラスです。Unisexなデザインは、上品さと最先端の芸術性を併せ持つ、洗練され、高級なスタイルを完璧に表現します。アセテート製の耐久性に優れたフレームとフォックス型のシルエット、フルリムは、洗練された印象を高め、大胆なスタイルを演出しま</p>",Primeparticle,,眼镜框,"Halloween, Sunglasses, YCRF_sunglass",TRUE,カラー,ブロンド,,,,,31124-3-C4,22,shopify,1,deny,manual,3660.00,,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0674/0964/1745/files/betty-sunglasses-31124-3-c4-or-prime-particle-1.jpg?v=1723133209,1,Betty,FALSE,Betty | Primeparticle,Bettyは、伝統的な魅力とモダンなスタイルを融合させた、究極のサングラスです。Unisexなデザインは、上品さと最先端の芸術性を併せ持つ、洗練され、高級なスタイルを完璧に表現します。アセテート製の耐久性に優れたフレームとフォックス型のシルエット、フルリムは、洗練された印象を高め、大胆なスタイルを演出しま,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0674/0964/1745/files/betty-sunglasses-31124-3-c4-or-prime-particle-1.jpg?v=1723133209,,,,,,active
betty,,,,,,,,,ブラック,,,,,31124-3-C1,22,shopify,1,deny,manual,3660.00,,TRUE,TRUE,,,,,FALSE,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0674/0964/1745/files/betty-sunglasses-31124-3-c1-or-prime-particle-4.jpg?v=1723133209,,,,,,active
betty,,,,,,,,,シャルトルーズグリーン,,,,,31124-3-C2,22,shopify,1,deny,manual,3660.00,,TRUE,TRUE,,,,,FALSE,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0674/0964/1745/files/betty-sunglasses-31124-3-c2-or-prime-particle-7.jpg?v=1723133210,,,,,,active
betty,,,,,,,,,スレートグレー,,,,,31124-3-C3,22,shopify,1,deny,manual,3660.00,,TRUE,TRUE,,,,,FALSE,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0674/0964/1745/files/betty-sunglasses-31124-3-c3-or-prime-particle-9.jpg?v=1723133210,,,,,,active
barlow,Barlow,"<p data-mce-fragment=""1"">Barlowは、サングラスを提供する上質なブランドです。ユニセックスのフレームデザインを持つ、質感良いアセテート素材のフォックス型フレームは、洗練されたセンスを放つ快適なスタイリングを実現します。装着感抜群なフルリム仕様が、あなたのスタイルを引き立てます！</p>",Primeparticle,,眼镜框,"Sunglasses, YCRF_sunglass",TRUE,カラー,サンフラワー,,,,,31121-3-C3,23,shopify,1,deny,manual,3660.00,,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0674/0964/1745/files/barlow-sunglasses-31121-3-c3-or-prime-particle-1.jpg?v=1723133200,1,Barlow,FALSE,Barlow | Primeparticle,Barlowは、サングラスを提供する上質なブランドです。ユニセックスのフレームデザインを持つ、質感良いアセテート素材のフォックス型フレームは、洗練されたセンスを放つ快適なスタイリングを実現します。装着感抜群なフルリム仕様が、あなたのスタイルを引き立てます！,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0674/0964/1745/files/barlow-sunglasses-31121-3-c3-or-prime-particle-1.jpg?v=1723133200,,,,,,active
barlow,,,,,,,,,ブラック,,,,,31121-3-C1,23,shopify,1,deny,manual,3660.00,,TRUE,TRUE,,,,,FALSE,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0674/0964/1745/files/barlow-sunglasses-31121-3-c1-or-prime-particle-3.jpg?v=1723133201,,,,,,active
barlow,,,,,,,,,オーキッド,,,,,31121-3-C2,23,shopify,1,deny,manual,3660.00,,TRUE,TRUE,,,,,FALSE,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0674/0964/1745/files/barlow-sunglasses-31121-3-c2-or-prime-particle-6.jpg?v=1723133201,,,,,,active
barlow,,,,,,,,,シアン,,,,,31121-3-C4,23,shopify,1,deny,manual,3660.00,,TRUE,TRUE,,,,,FALSE,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0674/0964/1745/files/barlow-sunglasses-31121-3-c4-or-prime-particle-8.jpg?v=1723133201,,,,,,active
bancroft,Bancroft,"<p data-mce-fragment=""1"">Bancroftのサングラスは、男女両方を満足させるデザインです。抜群の品質を誇るアセテートの素材は抵抗力と耐久力を両立しています。フォックスのスタイルはラグジュアリーを表現し、フルリムがユニークな印象を与えます！</p>",Primeparticle,,眼镜框,"Halloween, Sunglasses, YCRF_sunglass",TRUE,カラー,ブラック,,,,,31117-3-C1,20,shopify,1,deny,manual,3660.00,,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0674/0964/1745/files/bancroft-sunglasses-31117-3-c1-or-prime-particle-1.jpg?v=1723133192,1,Bancroft,FALSE,Bancroft | Primeparticle,Bancroftのサングラスは、男女両方を満足させるデザインです。抜群の品質を誇るアセテートの素材は抵抗力と耐久力を両立しています。フォックスのスタイルはラグジュアリーを表現し、フルリムがユニークな印象を与えます！,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0674/0964/1745/files/bancroft-sunglasses-31117-3-c1-or-prime-particle-1.jpg?v=1723133192,,,,,,active
bancroft,,,,,,,,,フォグブルー,,,,,31117-3-C2,20,shopify,1,deny,manual,3660.00,,TRUE,TRUE,,,,,FALSE,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0674/0964/1745/files/bancroft-sunglasses-31117-3-c2-or-prime-particle-5.jpg?v=1723133192,,,,,,active
bancroft,,,,,,,,,クリア,,,,,31117-3-C3,20,shopify,1,deny,manual,3660.00,,TRUE,TRUE,,,,,FALSE,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0674/0964/1745/files/bancroft-sunglasses-31117-3-c3-or-prime-particle-7.jpg?v=1723133192,,,,,,active
bancroft,,,,,,,,,シュリンプピンク,,,,,31117-3-C4,20,shopify,1,deny,manual,3660.00,,TRUE,TRUE,,,,,FALSE,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0674/0964/1745/files/bancroft-sunglasses-31117-3-c4-or-prime-particle-9.jpg?v=1723133193,,,,,,active
blair,Blair,"<p data-mce-fragment=""1"">Blairは、高級感溢れる大人のエレガンスを追求する最新のサングラスです。アセテート製のスクエアフレームが、洗練されたオーラを醸し出します。フルリム仕様により、視界を自由自在に自由に見渡せます。あなたのセンスに添う、カジュアルで品格のあるフレームをお楽しみください。</p>",Primeparticle,,眼镜框,"Halloween, Sunglasses, YCRF_sunglass",TRUE,カラー,ブラック,,,,,21107-3-C1,26,shopify,1,deny,manual,3660.00,,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0674/0964/1745/files/blair-sunglasses-21107-3-c1-or-prime-particle-1.jpg?v=1723133160,1,Blair,FALSE,Blair | Primeparticle,Blairは、高級感溢れる大人のエレガンスを追求する最新のサングラスです。アセテート製のスクエアフレームが、洗練されたオーラを醸し出します。フルリム仕様により、視界を自由自在に自由に見渡せます。あなたのセンスに添う、カジュアルで品格のあるフレームをお楽しみください。,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0674/0964/1745/files/blair-sunglasses-21107-3-c1-or-prime-particle-1.jpg?v=1723133160,,,,,,active
blair,,,,,,,,,クリア,,,,,21107-3-C2,26,shopify,1,deny,manual,3660.00,,TRUE,TRUE,,,,,FALSE,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0674/0964/1745/files/blair-sunglasses-21107-3-c2-or-prime-particle-4.jpg?v=1723133160,,,,,,active
blair,,,,,,,,,コーヒーブラウン,,,,,21107-3-C3,26,shopify,1,deny,manual,3660.00,,TRUE,TRUE,,,,,FALSE,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0674/0964/1745/files/blair-sunglasses-21107-3-c3-or-prime-particle-6.jpg?v=1723133160,,,,,,active
blair,,,,,,,,,スチールグレー,,,,,21107-3-C4,26,shopify,1,deny,manual,3660.00,,TRUE,TRUE,,,,,FALSE,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0674/0964/1745/files/blair-sunglasses-21107-3-c4-or-prime-particle-8.jpg?v=1723133160,,,,,,active
aries,Aries,"<p data-mce-fragment=""1"">Ariesは、フレームの素材である高級アセテートとスクエア型のフレームを特徴とする上品なサングラスで、最新のフルリムデザインを提供します。美しいラインが描ける、洗練されたスタイルを備えた、高級感漂うサングラスです。</p>",Primeparticle,,眼镜框,"Halloween, Sunglasses, YCRF_sunglass",TRUE,カラー,ブラック,,,,,31105-3-C1,29,shopify,1,deny,manual,3660.00,,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0674/0964/1745/files/aries-sunglasses-31105-3-c1-or-prime-particle-1.jpg?v=1723133184,1,Aries,FALSE,Aries | Primeparticle,Ariesは、フレームの素材である高級アセテートとスクエア型のフレームを特徴とする上品なサングラスで、最新のフルリムデザインを提供します。美しいラインが描ける、洗練されたスタイルを備えた、高級感漂うサングラスです。,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0674/0964/1745/files/aries-sunglasses-31105-3-c1-or-prime-particle-1.jpg?v=1723133184,,,,,,active
aries,,,,,,,,,クリア,,,,,31105-3-C2,29,shopify,1,deny,manual,3660.00,,TRUE,TRUE,,,,,FALSE,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0674/0964/1745/files/aries-sunglasses-31105-3-c2-or-prime-particle-4.jpg?v=1723133184,,,,,,active
aries,,,,,,,,,クリアグリーン,,,,,31105-3-C3,29,shopify,1,deny,manual,3660.00,,TRUE,TRUE,,,,,FALSE,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0674/0964/1745/files/aries-sunglasses-31105-3-c3-or-prime-particle-6.jpg?v=1723133184,,,,,,active
aries,,,,,,,,,ポンペイアンレッド,,,,,31105-3-C4,29,shopify,1,deny,manual,3660.00,,TRUE,TRUE,,,,,FALSE,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0674/0964/1745/files/aries-sunglasses-31105-3-c4-or-prime-particle-8.jpg?v=1723133184,,,,,,active
archibald,Archibald,"<p data-mce-fragment=""1"">Archibaldは、エレガンスで質実剛健なスタイルを代表する洗練されたサングラスです。アセテート製のフレームは安定感を約束し、ブロー形状は上品な印象を残します。スタイリッシュなフルリムデザインでいつも最高な視界を実現します。Archibaldは、ラグジュアリーな雰囲気を楽しみたいあなたにおすすめです。</p>",Primeparticle,,眼镜框,"Halloween, Sunglasses, YCRF_sunglass",TRUE,カラー,ブラック,,,,,31104-3-C1,26,shopify,1,deny,manual,3660.00,,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0674/0964/1745/files/archibald-sunglasses-31104-3-c1-or-prime-particle-1.jpg?v=1723133192,1,Archibald,FALSE,Archibald | Primeparticle,Archibaldは、エレガンスで質実剛健なスタイルを代表する洗練されたサングラスです。アセテート製のフレームは安定感を約束し、ブロー形状は上品な印象を残します。スタイリッシュなフルリムデザインでいつも最高な視界を実現します。Archibaldは、ラグジュアリーな雰囲気を楽しみたいあなたにおすすめです。,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0674/0964/1745/files/archibald-sunglasses-31104-3-c1-or-prime-particle-1.jpg?v=1723133192,,,,,,active
archibald,,,,,,,,,クリア,,,,,31104-3-C2,26,shopify,1,deny,manual,3660.00,,TRUE,TRUE,,,,,FALSE,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0674/0964/1745/files/archibald-sunglasses-31104-3-c2-or-prime-particle-4.jpg?v=1723133192,,,,,,active
archibald,,,,,,,,,シャンパン,,,,,31104-3-C3,26,shopify,1,deny,manual,3660.00,,TRUE,TRUE,,,,,FALSE,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0674/0964/1745/files/archibald-sunglasses-31104-3-c3-or-prime-particle-6.jpg?v=1723133192,,,,,,active
archibald,,,,,,,,,パーシアンレッド,,,,,31104-3-C4,26,shopify,1,deny,manual,3660.00,,TRUE,TRUE,,,,,FALSE,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0674/0964/1745/files/archibald-sunglasses-31104-3-c4-or-prime-particle-8.jpg?v=1723133177,,,,,,active
antoine,Antoine,"<p data-mce-fragment=""1"">Antoineは、アセテートの素材を用いて、そして、ブローの形を持つ贅沢なサングラスです。スタイリッシュなデザインにより、印象的なルックスでおしゃれを楽しめます。Antoineは、上質なオーバルサングラスで、芸術、文学、ファッションを象徴する言葉とメタファーを使用して、風刺的な洗練されたスタイルを提供します。</p>",Primeparticle,,眼镜框,"Halloween, Sunglasses, YCRF_sunglass",TRUE,カラー,マウスグレー,,,,,21158-3-C3,27,shopify,1,deny,manual,3660.00,,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0674/0964/1745/files/antoine-sunglasses-21158-3-c3-or-prime-particle-1.jpg?v=1723133177,1,Antoine,FALSE,Antoine | Primeparticle,Antoineは、アセテートの素材を用いて、そして、ブローの形を持つ贅沢なサングラスです。スタイリッシュなデザインにより、印象的なルックスでおしゃれを楽しめます。Antoineは、上質なオーバルサングラスで、芸術、文学、ファッションを象徴する言葉とメタファーを使用して、風刺的な洗練されたスタイルを提供します。,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0674/0964/1745/files/antoine-sunglasses-21158-3-c3-or-prime-particle-1.jpg?v=1723133177,,,,,,active
antoine,,,,,,,,,ブラック,,,,,21158-3-C1,27,shopify,1,deny,manual,3660.00,,TRUE,TRUE,,,,,FALSE,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0674/0964/1745/files/antoine-sunglasses-21158-3-c1-or-prime-particle-3.jpg?v=1723133177,,,,,,active
antoine,,,,,,,,,べっ甲柄,,,,,21158-3-C2,27,shopify,1,deny,manual,3660.00,,TRUE,TRUE,,,,,FALSE,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0674/0964/1745/files/antoine-sunglasses-21158-3-c2-or-prime-particle-5.jpg?v=1723133177,,,,,,active
antoine,,,,,,,,,ブルーべっ甲柄,,,,,21158-3-C4,27,shopify,1,deny,manual,3660.00,,TRUE,TRUE,,,,,FALSE,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0674/0964/1745/files/antoine-sunglasses-21158-3-c4-or-prime-particle-7.jpg?v=1723133177,,,,,,active
